time,lat,lon,realization,data
1940-01-01,51.0,6.25,0,94.20919
1940-01-01,51.0,6.5,0,81.577545
1940-01-01,51.0,6.75,0,120.46599
1940-01-01,51.0,7.0,0,153.18608
1940-01-01,51.0,7.25,0,158.91313
1940-01-01,51.0,7.5,0,179.65936
1940-01-01,51.0,7.75,0,222.06332
1940-01-01,51.0,8.0,0,189.02397
1940-01-01,51.0,8.25,0,178.37453
1940-01-01,51.0,8.5,0,145.45535
1940-01-01,51.0,8.75,0,134.58133
1940-01-01,51.0,9.0,0,161.36813
1940-01-01,51.0,9.25,0,149.59526
1940-01-01,51.0,9.5,0,139.62054
1940-01-01,51.0,9.75,0,156.62956
1940-01-01,51.0,10.0,0,145.93005
1940-01-01,51.0,10.25,0,167.12999
1940-01-01,51.0,10.5,0,168.70999
1940-01-01,51.0,10.75,0,179.77737
1940-01-01,51.0,11.0,0,175.4148
1940-01-01,51.0,11.25,0,170.73369
1940-01-01,51.0,11.5,0,175.64154
1940-01-01,51.0,11.75,0,167.86243
1940-01-01,51.0,12.0,0,156.71896
1940-01-01,51.0,12.25,0,177.01149
1940-01-01,51.0,12.5,0,162.40692
1940-01-01,51.0,12.75,0,161.23438
1940-01-01,51.0,13.0,0,198.48705
1940-01-01,51.0,13.25,0,160.07185
1940-01-01,51.0,13.5,0,199.1911
1940-01-01,51.0,13.75,0,206.4159
1940-01-01,51.0,14.0,0,202.20088
1940-01-01,51.0,14.25,0,132.37143
1940-01-01,51.0,14.5,0,128.4573
1940-01-01,51.0,14.75,0,142.2696
1940-01-01,51.0,15.0,0,204.12827
1940-01-01,51.25,5.75,0,103.78861
1940-01-01,51.25,6.0,0,92.26227
1940-01-01,51.25,6.25,0,82.91792
1940-01-01,51.25,6.5,0,109.98726
1940-01-01,51.25,6.75,0,124.861244
1940-01-01,51.25,7.0,0,137.05254
1940-01-01,51.25,7.25,0,139.44363
1940-01-01,51.25,7.5,0,160.37057
1940-01-01,51.25,7.75,0,164.69359
1940-01-01,51.25,8.0,0,142.52423
1940-01-01,51.25,8.25,0,188.95816
1940-01-01,51.25,8.5,0,143.30435
1940-01-01,51.25,8.75,0,120.956894
1940-01-01,51.25,9.0,0,139.95148
1940-01-01,51.25,9.25,0,152.86087
1940-01-01,51.25,9.5,0,174.82663
1940-01-01,51.25,9.75,0,164.54243
1940-01-01,51.25,10.0,0,164.37744
1940-01-01,51.25,10.25,0,170.01343
1940-01-01,51.25,10.5,0,178.56097
1940-01-01,51.25,10.75,0,160.01414
1940-01-01,51.25,11.0,0,155.74646
1940-01-01,51.25,11.25,0,153.21063
1940-01-01,51.25,11.5,0,177.86311
1940-01-01,51.25,11.75,0,175.25671
